卖出	64009.HK	恒指法巴七九牛N.C	0.125	30,000	全部成交	30,000	2016-8-16 10:08	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.121	30,000	全部成交	30,000	2016-8-16 10:00	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.12	30,000	已撤单	0	2016-8-16 9:58	普通交易
买入	65440.HK	恒指法巴七二熊K.P	0.047	70,000	已撤单	0	2016-8-16 9:54	普通交易
卖出	62691.HK	恒指法巴七二熊Ｖ.P	0.07	50,000	全部成交	50,000	2016-8-16 9:49	普通交易
买入	62691.HK	恒指法巴七二熊Ｖ.P	0.06	50,000	全部成交	50,000	2016-8-16 9:38	普通交易
买入	62691.HK	恒指法巴七二熊Ｖ.P	0.06	60,000	已撤单	0	2016-8-16 9:35	普通交易
卖出	65440.HK	恒指法巴七二熊K.P	0.045	160,000	全部成交	160,000	2016-8-15 15:36	普通交易
卖出	65440.HK	恒指法巴七二熊K.P	0.056	80,000	已撤单	0	2016-8-15 14:55	普通交易
卖出	65440.HK	恒指法巴七二熊K.P	0.053	40,000	已撤单	0	2016-8-15 14:54	普通交易
卖出	65440.HK	恒指法巴七二熊K.P	0.05	40,000	已撤单	0	2016-8-15 14:54	普通交易
买入	65440.HK	恒指法巴七二熊K.P	0.044	160,000	全部成交	160,000	2016-8-15 13:25	普通交易
卖出	65440.HK	恒指法巴七二熊K.P	0.046	150,000	全部成交	150,000	2016-8-15 11:47	普通交易
买入	65440.HK	恒指法巴七二熊K.P	0.048	150,000	全部成交	150,000	2016-8-15 11:40	普通交易
卖出	65196.HK	恒指法巴七二熊H.P	0.022	120,000	全部成交	120,000	2016-8-15 11:25	普通交易
买入	65196.HK	恒指法巴七二熊H.P	0.027	120,000	全部成交	120,000	2016-8-15 11:23	普通交易
卖出	62691.HK	恒指法巴七二熊Ｖ.P	0.077	40,000	全部成交	40,000	2016-8-15 11:17	普通交易
买入	62691.HK	恒指法巴七二熊Ｖ.P	0.08	40,000	全部成交	40,000	2016-8-15 10:04	普通交易
卖出	64009.HK	恒指法巴七九牛N.C	0.121	30,000	全部成交	30,000	2016-8-15 9:57	普通交易
卖出	64009.HK	恒指法巴七九牛N.C	0.113	30,000	已撤单	0	2016-8-12 15:56	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.109	30,000	全部成交	30,000	2016-8-12 13:33	普通交易
卖出	65196.HK	恒指法巴七二熊H.P	0.044	70,000	全部成交	70,000	2016-8-12 13:12	普通交易
买入	65196.HK	恒指法巴七二熊H.P	0.045	70,000	全部成交	70,000	2016-8-12 9:54	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.105	30,000	已撤单	0	2016-8-12 9:51	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.034	90,000	全部成交	90,000	2016-8-11 15:00	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.048	70,000	全部成交	70,000	2016-8-11 10:17	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.047	70,000	全部成交	70,000	2016-8-11 10:08	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.043	150,000	全部成交	150,000	2016-8-11 9:58	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.056	70,000	全部成交	70,000	2016-8-10 15:37	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.046	80,000	全部成交	80,000	2016-8-10 13:41	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.081	40,000	已撤单	0	2016-8-9 13:46	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.055	80,000	全部成交	80,000	2016-8-8 15:56	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.054	80,000	全部成交	80,000	2016-8-8 15:41	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.074	40,000	已撤单	0	2016-8-8 11:36	普通交易
卖出	64009.HK	恒指法巴七九牛N.C	0.082	140,000	全部成交	140,000	2016-8-8 11:34	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.082	140,000	全部成交	140,000	2016-8-8 10:29	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.07	50,000	已撤单	0	2016-8-8 9:54	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.069	40,000	全部成交	40,000	2016-8-8 9:48	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.08	40,000	全部成交	40,000	2016-8-8 9:31	普通交易
卖出	65437.HK	恒指法巴七三熊G.P	0.057	110,000	全部成交	110,000	2016-8-5 15:59	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.062	50,000	全部成交	50,000	2016-8-5 14:05	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.057	50,000	已撤单	0	2016-8-5 13:46	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.062	60,000	全部成交	60,000	2016-8-5 13:32	普通交易
卖出	65437.HK	恒指法巴七三熊G.P	0.06	70,000	全部成交	70,000	2016-8-5 13:27	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.062	70,000	全部成交	70,000	2016-8-5 13:07	普通交易
买入	62074.HK	恒指法巴七十牛K.C	0.088	40,000	已撤单	0	2016-8-5 9:53	普通交易
卖出	65437.HK	恒指法巴七三熊G.P	0.073	70,000	全部成交	70,000	2016-8-5 9:47	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.078	40,000	全部成交	40,000	2016-8-5 9:36	普通交易
卖出	65437.HK	恒指法巴七三熊G.P	0.094	30,000	已撤单	0	2016-8-4 11:41	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.132	40,000	全部成交	40,000	2016-8-3 15:56	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.1	30,000	全部成交	30,000	2016-8-3 15:16	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.093	40,000	已撤单	0	2016-8-1 15:55	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.09	100,000	全部成交	100,000	2016-8-1 15:55	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.09	100,000	全部成交	100,000	2016-8-1 15:33	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.085	40,000	全部成交	40,000	2016-8-1 14:04	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.082	60,000	全部成交	60,000	2016-8-1 13:42	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.083	50,000	全部成交	50,000	2016-8-1 13:40	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.087	40,000	全部成交	40,000	2016-8-1 13:02	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.086	70,000	全部成交	70,000	2016-8-1 11:54	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.065	50,000	已撤单	0	2016-8-1 11:48	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.065	60,000	已撤单	0	2016-8-1 11:47	普通交易
卖出	65437.HK	恒指法巴七三熊G.P	0.05	160,000	全部成交	160,000	2016-8-1 11:39	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.051	80,000	全部成交	80,000	2016-8-1 11:25	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.054	80,000	全部成交	80,000	2016-8-1 10:11	普通交易
卖出	64009.HK	恒指法巴七九牛N.C	0.063	60,000	全部成交	60,000	2016-8-1 10:09	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.063	60,000	全部成交	60,000	2016-8-1 9:55	普通交易
卖出	65437.HK	恒指法巴七三熊G.P	0.057	60,000	全部成交	60,000	2016-8-1 9:54	普通交易
卖出	64009.HK	恒指法巴七九牛N.C	0.032	60,000	全部成交	60,000	2016-7-29 15:56	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.032	60,000	全部成交	60,000	2016-7-29 15:51	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.081	50,000	已撤单	0	2016-7-29 15:38	普通交易
卖出	64009.HK	恒指法巴七九牛N.C	0.047	70,000	全部成交	70,000	2016-7-29 14:07	普通交易
买入	64009.HK	恒指法巴七九牛N.C	0.05	70,000	全部成交	70,000	2016-7-29 14:06	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.073	60,000	全部成交	60,000	2016-7-29 10:12	普通交易
卖出	65437.HK	恒指法巴七三熊G.P	0.055	80,000	全部成交	80,000	2016-7-28 15:47	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.062	80,000	全部成交	80,000	2016-7-27 11:38	普通交易
卖出	65437.HK	恒指法巴七三熊G.P	0.038	130,000	全部成交	130,000	2016-7-27 9:36	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.06	70,000	全部成交	70,000	2016-7-26 15:20	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.059	60,000	全部成交	60,000	2016-7-26 15:15	普通交易
卖出	62074.HK	恒指法巴七十牛K.C	0.103	30,000	全部成交	30,000	2016-7-26 15:13	普通交易
买入	62074.HK	恒指法巴七十牛K.C	0.11	30,000	全部成交	30,000	2016-7-26 14:33	普通交易
买入	62074.HK	恒指法巴七十牛K.C	0.108	30,000	已撤单	0	2016-7-26 14:15	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.077	50,000	已撤单	0	2016-7-26 13:50	普通交易
卖出	65194.HK	恒指法巴七二熊G.P	0.075	40,000	全部成交	40,000	2016-7-26 13:46	普通交易
买入	65194.HK	恒指法巴七二熊G.P	0.079	40,000	全部成交	40,000	2016-7-26 13:19	普通交易
卖出	65192.HK	恒指法巴七二熊E.P	0.029	80,000	全部成交	80,000	2016-7-26 13:17	普通交易
买入	65192.HK	恒指法巴七二熊E.P	0.038	80,000	全部成交	80,000	2016-7-26 11:57	普通交易
买入	65192.HK	恒指法巴七二熊E.P	0.039	80,000	已撤单	0	2016-7-26 11:51	普通交易
卖出	65437.HK	恒指法巴七三熊G.P	0.053	60,000	全部成交	60,000	2016-7-26 11:14	普通交易
买入	65437.HK	恒指法巴七三熊G.P	0.056	60,000	全部成交	60,000	2016-7-26 10:57	普通交易
卖出	65192.HK	恒指法巴七二熊E.P	0.067	50,000	全部成交	50,000	2016-7-25 15:36	普通交易
买入	65192.HK	恒指法巴七二熊E.P	0.071	50,000	全部成交	50,000	2016-7-25 10:30	普通交易
买入	62074.HK	恒指法巴七十牛K.C	0.082	40,000	已撤单	0	2016-7-25 10:18	普通交易
卖出	65192.HK	恒指法巴七二熊E.P	0.066	60,000	全部成交	60,000	2016-7-22 15:59	普通交易
买入	65192.HK	恒指法巴七二熊E.P	0.06	50,000	已撤单	0	2016-7-21 15:48	普通交易
买入	65192.HK	恒指法巴七二熊E.P	0.06	60,000	全部成交	60,000	2016-7-21 15:43	普通交易
卖出	62074.HK	恒指法巴七十牛K.C	0.09	40,000	全部成交	40,000	2016-7-21 15:41	普通交易
买入	62074.HK	恒指法巴七十牛K.C	0.093	40,000	全部成交	40,000	2016-7-21 10:51	普通交易
卖出	65191.HK	恒指法巴七二熊D.P	0.033	90,000	全部成交	90,000	2016-7-21 10:46	普通交易
买入	65191.HK	恒指法巴七二熊D.P	0.037	90,000	全部成交	90,000	2016-7-21 9:47	普通交易
卖出	67893.HK	恒指法巴七二熊C.P	0.015	110,000	全部成交	110,000	2016-7-21 9:38	普通交易
买入	67893.HK	恒指法巴七二熊C.P	0.03	110,000	全部成交	110,000	2016-7-20 15:45	普通交易
卖出	67893.HK	恒指法巴七二熊C.P	0.04	70,000	全部成交	70,000	2016-7-20 9:48	普通交易
买入	67893.HK	恒指法巴七二熊C.P	0.056	70,000	全部成交	70,000	2016-7-19 15:37	普通交易
卖出	60946.HK	恒指法巴七十牛F.C	0.091	40,000	全部成交	40,000	2016-7-19 15:35	普通交易
买入	60946.HK	恒指法巴七十牛F.C	0.095	40,000	全部成交	40,000	2016-7-19 13:36	普通交易
卖出	67897.HK	恒指法巴七三熊B.P	0.064	60,000	全部成交	60,000	2016-7-19 13:34	普通交易
买入	67897.HK	恒指法巴七三熊B.P	0.054	60,000	全部成交	60,000	2016-7-18 14:50	普通交易
卖出	65190.HK	恒指法巴七三熊E.P	0.024	270,000	全部成交	270,000	2016-7-18 14:46	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.038	90,000	全部成交	90,000	2016-7-18 11:35	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.037	90,000	全部成交	90,000	2016-7-18 11:15	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.042	90,000	全部成交	90,000	2016-7-18 10:06	普通交易
买入	67897.HK	恒指法巴七三熊B.P	0.064	60,000	已撤单	0	2016-7-18 10:02	普通交易
卖出	60946.HK	恒指法巴七十牛F.C	0.093	40,000	全部成交	40,000	2016-7-18 9:59	普通交易
买入	60946.HK	恒指法巴七十牛F.C	0.1	40,000	全部成交	40,000	2016-7-18 9:38	普通交易
卖出	65191.HK	恒指法巴七二熊D.P	0.065	50,000	全部成交	50,000	2016-7-18 9:36	普通交易
买入	65191.HK	恒指法巴七二熊D.P	0.067	50,000	全部成交	50,000	2016-7-18 9:33	普通交易
卖出	65190.HK	恒指法巴七三熊E.P	0.036	200,000	全部成交	200,000	2016-7-15 15:44	普通交易
卖出	65190.HK	恒指法巴七三熊E.P	0.036	190,000	全部成交	190,000	2016-7-15 15:42	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.038	100,000	全部成交	100,000	2016-7-15 15:32	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.048	80,000	全部成交	80,000	2016-7-15 14:14	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.051	70,000	全部成交	70,000	2016-7-15 13:53	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.051	70,000	全部成交	70,000	2016-7-15 13:51	普通交易
卖出	60946.HK	恒指法巴七十牛F.C	0.086	40,000	全部成交	40,000	2016-7-15 13:49	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.051	70,000	全部成交	70,000	2016-7-15 13:48	普通交易
买入	60946.HK	恒指法巴七十牛F.C	0.09	40,000	全部成交	40,000	2016-7-15 13:06	普通交易
卖出	65190.HK	恒指法巴七三熊E.P	0.041	70,000	全部成交	70,000	2016-7-15 10:08	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.056	70,000	全部成交	70,000	2016-7-15 9:32	普通交易
卖出	65190.HK	恒指法巴七三熊E.P	0.06	60,000	全部成交	60,000	2016-7-14 15:44	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.058	60,000	全部成交	60,000	2016-7-14 15:30	普通交易
卖出	65190.HK	恒指法巴七三熊E.P	0.066	180,000	全部成交	180,000	2016-7-14 14:29	普通交易
卖出	65190.HK	恒指法巴七三熊E.P	0.074	180,000	已撤单	0	2016-7-14 14:12	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.079	50,000	全部成交	50,000	2016-7-14 11:44	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.08	130,000	全部成交	130,000	2016-7-13 13:26	普通交易
买入	65190.HK	恒指法巴七三熊E.P	0.07	50,000	已撤单	0	2016-7-13 13:08	普通交易
卖出	60187.HK	恒指法巴七十牛D.C	0.12	30,000	全部成交	30,000	2016-7-13 13:12	普通交易
买入	60187.HK	恒指法巴七十牛D.C	0.12	30,000	全部成交	30,000	2016-7-13 11:56	普通交易
卖出	66346.HK	恒指法巴七二熊Q.P	0.043	170,000	全部成交	170,000	2016-7-13 11:52	普通交易
卖出	66346.HK	恒指法巴七二熊Q.P	0.046	170,000	已撤单	0	2016-7-13 11:29	普通交易
卖出	66346.HK	恒指法巴七二熊Q.P	0.054	70,000	已撤单	0	2016-7-13 10:18	普通交易
卖出	66346.HK	恒指法巴七二熊Q.P	0.05	60,000	已撤单	0	2016-7-13 10:10	普通交易
买入	66346.HK	恒指法巴七二熊Q.P	0.044	80,000	全部成交	80,000	2016-7-13 10:09	普通交易
买入	66346.HK	恒指法巴七二熊Q.P	0.037	90,000	全部成交	90,000	2016-7-13 9:50	普通交易
卖出	66346.HK	恒指法巴七二熊Q.P	0.037	80,000	全部成交	80,000	2016-7-13 9:44	普通交易
买入	66346.HK	恒指法巴七二熊Q.P	0.042	80,000	全部成交	80,000	2016-7-13 9:36	普通交易
买入	66346.HK	恒指法巴七二熊Q.P	0.045	90,000	已撤单	0	2016-7-13 9:31	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.044	60,000	已撤单	0	2016-7-12 15:38	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.035	120,000	全部成交	120,000	2016-7-12 15:38	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.03	120,000	全部成交	120,000	2016-7-12 15:27	普通交易
卖出	66346.HK	恒指法巴七二熊Q.P	0.061	60,000	全部成交	60,000	2016-7-12 15:21	普通交易
买入	66346.HK	恒指法巴七二熊Q.P	0.062	60,000	全部成交	60,000	2016-7-12 15:11	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.033	120,000	已撤单	0	2016-7-12 15:11	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.044	70,000	全部成交	70,000	2016-7-12 15:03	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.054	70,000	全部成交	70,000	2016-7-12 14:41	普通交易
卖出	60187.HK	恒指法巴七十牛D.C	0.093	100,000	全部成交	100,000	2016-7-12 14:24	普通交易
买入	60187.HK	恒指法巴七十牛D.C	0.094	50,000	全部成交	50,000	2016-7-12 14:10	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.058	100,000	全部成交	100,000	2016-7-12 13:34	普通交易
买入	60187.HK	恒指法巴七十牛D.C	0.088	50,000	全部成交	50,000	2016-7-12 13:26	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.061	60,000	全部成交	60,000	2016-7-12 11:29	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.061	40,000	已撤单	0	2016-7-12 11:18	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.077	40,000	全部成交	40,000	2016-7-11 13:44	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.07	80,000	全部成交	80,000	2016-7-11 11:43	普通交易
卖出	60187.HK	恒指法巴七十牛D.C	0.079	310,000	全部成交	310,000	2016-7-11 9:47	普通交易
买入	60187.HK	恒指法巴七十牛D.C	0.045	150,000	全部成交	150,000	2016-7-8 13:01	普通交易
买入	60187.HK	恒指法巴七十牛D.C	0.055	60,000	全部成交	60,000	2016-7-8 9:57	普通交易
买入	60187.HK	恒指法巴七十牛D.C	0.064	100,000	全部成交	100,000	2016-7-7 15:51	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.095	100,000	全部成交	100,000	2016-7-7 15:35	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.12	30,000	已撤单	0	2016-7-7 13:39	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.11	30,000	已撤单	0	2016-7-7 11:57	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.099	30,000	全部成交	30,000	2016-7-7 11:53	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.103	40,000	全部成交	40,000	2016-7-7 11:21	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.12	30,000	已撤单	0	2016-7-6 15:45	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.114	30,000	全部成交	30,000	2016-7-6 15:34	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.136	40,000	全部成交	40,000	2016-7-6 10:12	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.092	40,000	全部成交	40,000	2016-7-5 15:59	普通交易
卖出	60187.HK	恒指法巴七十牛D.C	0.067	80,000	全部成交	80,000	2016-7-5 15:57	普通交易
买入	60187.HK	恒指法巴七十牛D.C	0.082	40,000	全部成交	40,000	2016-7-5 11:20	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.072	50,000	全部成交	50,000	2016-7-5 11:16	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.069	50,000	全部成交	50,000	2016-7-5 11:05	普通交易
买入	60187.HK	恒指法巴七十牛D.C	0.08	40,000	全部成交	40,000	2016-7-5 10:33	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.075	40,000	全部成交	40,000	2016-7-5 10:05	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.058	30,000	全部成交	30,000	2016-7-4 15:40	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.06	40,000	已撤单	0	2016-7-4 15:40	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.052	70,000	全部成交	70,000	2016-7-4 10:37	普通交易
卖出	68429.HK	恒指法巴七三熊I.P	0.049	60,000	全部成交	60,000	2016-6-30 15:55	普通交易
买入	68429.HK	恒指法巴七三熊I.P	0.055	60,000	全部成交	60,000	2016-6-30 14:06	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.083	40,000	全部成交	40,000	2016-6-30 13:47	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.089	40,000	全部成交	40,000	2016-6-30 13:18	普通交易
卖出	62950.HK	恒指法巴六甲牛H.C	0.152	70,000	全部成交	70,000	2016-6-30 9:49	普通交易
卖出	62950.HK	恒指法巴六甲牛H.C	0.097	70,000	已撤单	0	2016-6-28 15:56	普通交易
买入	62950.HK	恒指法巴六甲牛H.C	0.078	30,000	全部成交	30,000	2016-6-28 10:07	普通交易
买入	62950.HK	恒指法巴六甲牛H.C	0.086	40,000	全部成交	40,000	2016-6-27 10:21	普通交易
卖出	68429.HK	恒指法巴七三熊I.P	0.15	20,000	全部成交	20,000	2016-6-24 13:57	普通交易
买入	68429.HK	恒指法巴七三熊I.P	0.16	20,000	全部成交	20,000	2016-6-24 13:22	普通交易
卖出	68429.HK	恒指法巴七三熊I.P	0.151	40,000	全部成交	40,000	2016-6-24 13:12	普通交易
买入	68429.HK	恒指法巴七三熊I.P	0.18	40,000	全部成交	40,000	2016-6-24 13:02	普通交易
卖出	68272.HK	恒指法巴七二熊I.P	0.032	80,000	全部成交	80,000	2016-6-23 14:04	普通交易
买入	68272.HK	恒指法巴七二熊I.P	0.04	80,000	全部成交	80,000	2016-6-23 11:59	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.091	40,000	已撤单	0	2016-6-23 9:37	普通交易
买入	67422.HK	恒指法巴七六牛C.C	0.098	40,000	已撤单	0	2016-6-22 14:10	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.088	80,000	全部成交	80,000	2016-6-22 14:02	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.095	40,000	全部成交	40,000	2016-6-22 11:22	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.096	40,000	全部成交	40,000	2016-6-22 11:14	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.096	40,000	已撤单	0	2016-6-22 11:11	普通交易
卖出	68930.HK	恒指法巴七三熊K.P	0.04	80,000	全部成交	80,000	2016-6-22 11:05	普通交易
买入	68930.HK	恒指法巴七三熊K.P	0.041	80,000	全部成交	80,000	2016-6-22 11:00	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.106	70,000	全部成交	70,000	2016-6-22 10:47	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.116	40,000	全部成交	40,000	2016-6-21 10:02	普通交易
卖出	66337.HK	恒指法巴七二熊P.P	0.12	30,000	全部成交	30,000	2016-6-21 9:50	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.122	30,000	全部成交	30,000	2016-6-21 9:48	普通交易
买入	66337.HK	恒指法巴七二熊P.P	0.132	30,000	全部成交	30,000	2016-6-20 15:59	普通交易
卖出	67422.HK	恒指法巴七六牛C.C	0.046	100,000	全部成交	100,000	2016-6-16 10:00	普通交易
卖出	67422.HK	恒指法巴七六牛C.C	0.07	50,000	已撤单	0	2016-6-14 15:15	普通交易
买入	67422.HK	恒指法巴七六牛C.C	0.065	50,000	全部成交	50,000	2016-6-14 15:15	普通交易
卖出	67422.HK	恒指法巴七六牛C.C	0.078	50,000	已撤单	0	2016-6-13 13:31	普通交易
卖出	67422.HK	恒指法巴七六牛C.C	0.072	50,000	全部成交	50,000	2016-6-13 13:31	普通交易
卖出	67422.HK	恒指法巴七六牛C.C	0.074	60,000	全部成交	60,000	2016-6-13 13:30	普通交易
买入	67422.HK	恒指法巴七六牛C.C	0.073	110,000	全部成交	110,000	2016-6-13 13:14	普通交易
买入	67422.HK	恒指法巴七六牛C.C	0.076	50,000	全部成交	50,000	2016-6-13 10:06	普通交易
卖出	64271.HK	恒指法巴六六熊Ａ.P	0.12	40,000	全部成交	40,000	2016-6-10 14:06	普通交易
买入	64271.HK	恒指法巴六六熊Ａ.P	0.123	40,000	全部成交	40,000	2016-6-10 13:52	普通交易
卖出	64271.HK	恒指法巴六六熊Ａ.P	0.12	40,000	全部成交	40,000	2016-6-10 13:32	普通交易
买入	64271.HK	恒指法巴六六熊Ａ.P	0.124	40,000	全部成交	40,000	2016-6-10 13:19	普通交易
卖出	67422.HK	恒指法巴七六牛C.C	0.121	100,000	全部成交	100,000	2016-6-10 13:18	普通交易
买入	67422.HK	恒指法巴七六牛C.C	0.12	40,000	全部成交	40,000	2016-6-10 11:46	普通交易
买入	67422.HK	恒指法巴七六牛C.C	0.122	30,000	全部成交	30,000	2016-6-10 11:31	普通交易
卖出	67422.HK	恒指法巴七六牛C.C	0.132	30,000	已撤单	0	2016-6-10 9:45	普通交易
买入	67422.HK	恒指法巴七六牛C.C	0.127	30,000	全部成交	30,000	2016-6-10 9:42	普通交易
买入	64271.HK	恒指法巴六六熊Ａ.P	0.112	30,000	已撤单	0	2016-6-10 9:34	普通交易
卖出	67421.HK	恒指法巴七五牛C.C	0.119	30,000	全部成交	30,000	2016-6-3 15:08	普通交易
买入	67421.HK	恒指法巴七五牛C.C	0.122	30,000	全部成交	30,000	2016-6-3 14:02	普通交易
卖出	66439.HK	恒指法巴七三熊Ｐ.P	0.067	60,000	全部成交	60,000	2016-6-3 13:20	普通交易
买入	66439.HK	恒指法巴七三熊Ｐ.P	0.058	60,000	全部成交	60,000	2016-6-3 9:37	普通交易
卖出	66439.HK	恒指法巴七三熊Ｐ.P	0.08	70,000	全部成交	70,000	2016-6-2 15:58	普通交易
买入	66439.HK	恒指法巴七三熊Ｐ.P	0.096	70,000	全部成交	70,000	2016-6-2 10:36	普通交易
卖出	66439.HK	恒指法巴七三熊Ｐ.P	0.077	50,000	全部成交	50,000	2016-5-31 15:34	普通交易
买入	66439.HK	恒指法巴七三熊Ｐ.P	0.073	50,000	全部成交	50,000	2016-5-31 15:03	普通交易
卖出	62869.HK	恒指法巴六甲牛Y.C	0.133	40,000	全部成交	40,000	2016-5-26 9:49	普通交易
买入	62869.HK	恒指法巴六甲牛Y.C	0.092	40,000	全部成交	40,000	2016-5-24 15:59	普通交易
卖出	66526.HK	恒指法巴七三熊Ｒ.P	0.109	30,000	全部成交	30,000	2016-5-17 15:56	普通交易
买入	66526.HK	恒指法巴七三熊Ｒ.P	0.129	30,000	已撤单	0	2016-5-16 11:06	普通交易
买入	66526.HK	恒指法巴七三熊Ｒ.P	0.135	30,000	全部成交	30,000	2016-5-12 9:49	普通交易
卖出	62808.HK	恒指法巴六乙牛W.C	0.068	30,000	全部成交	30,000	2016-5-12 9:42	普通交易
买入	62808.HK	恒指法巴六乙牛W.C	0.096	30,000	全部成交	30,000	2016-5-10 15:58	普通交易
卖出	64271.HK	恒指法巴六六熊Ａ.P	0.24	30,000	全部成交	30,000	2016-5-9 14:35	普通交易
卖出	64271.HK	恒指法巴六六熊Ａ.P	0.243	30,000	已撤单	0	2016-5-5 9:32	普通交易
卖出	64271.HK	恒指法巴六六熊Ａ.P	0.206	30,000	已撤单	0	2016-5-4 15:59	普通交易
买入	64271.HK	恒指法巴六六熊Ａ.P	0.125	30,000	全部成交	30,000	2016-4-20 13:27	普通交易
